,spotify_song_id,weeks_on_chart,artists,name,peak_position
1595,53MHr9cjIlwet0mpmqNvjC,2,"Lil Uzi Vert, Lil Uzi Vert, Quavo, Travis Scott, Lil Uzi Vert, Quavo, Travis Scott",Go Off ,126
1596,53kmwsQcr6R3aBdhRMQqe0,4,Grey,I Miss You,148
1597,543bCW2ruMPmxUBWirQ3MR,5,Ed Sheeran,Cross Me ,11
1598,54flyrjcdnQdco7300avMJ,2,Queen,We Will Rock You - Remastered,190
1599,54i1CQFlT3LeGdIVctDQp1,1,21 Savage,Money Convo,157
1600,54ucfuN596MU25jQD3KjCL,1,Lorde,Sober II (Melodrama),122
1601,55GLc4nywcX4aIlOcx1u06,2,21 Savage,FaceTime,85
1602,55GiOwtxNajXVbpjjIzMnD,14,Tyga,SWISH,32
1603,55OdqrG8WLmsYyY1jijD9b,15,Young Thug,Wyclef Jean,98
1604,55PZSFcKQxXH5BOOcDA6yI,1,Panic! At The Disco,The Greatest Show,190
1605,55xNjVrGJxgqcEFqCyejTM,1,21 Savage,letter 2 my momma,148
1606,5600nq7TiBraBX2jobyJ3l,4,Dua Lipa,"Swan Song (From the Motion Picture ""Alita: Battle Angel"")",42
1607,56JyMaElW79S7TDWh1Zw1m,2,Ashley O,On A Roll,78
1608,56eGOeSsqdg3FLxdo83TwV,6,Lee Brice,Rumor,128
1609,572BChNcXOIvtfn2TGmTKc,1,Juice WRLD,ON GOD ,103
1610,575NJxNUVDqwJGdzBrlLbv,3,Shawn Mendes,Lost In Japan - Remix,141
1611,577YBGuskWkVDCxZrLRB4v,27,Lil Baby,Pure Cocaine,52
1612,57BrRMwf9LrcmuOsyGilwr,1,Linkin Park,Crawling,155
1613,57IRaiAB4hBZu3gnNVZC0v,3,YoungBoy Never Broke Again,No Smoke,138
1614,57JVGBtBLCfHw2muk5416J,11,Queen,Another One Bites The Dust - Remastered 2011,107
1615,57QievAWQ13DWl20Obiz8E,1,Offset,Father Of 4,183
1616,57nOpVSc3j9o03Cr928ZM4,2,XXXTENTACION,what are you so afraid of,20
1617,57nQyFocXZrKvWg5ZPYSoG,1,Lil Uzi Vert,Malfunction,105
1618,57p8CBvPOxrvyCbn6ttl5r,10,Skrillex,Would You Ever,52
1619,57q6BgYP4gN6hPQViCB3um,1,A$AP Rocky,Distorted Records,79
1620,58QhkbaAkLFnn7JwAnAato,7,Eminem,Fall,9
1621,58TaFP5j5i9swOf584yon2,5,Travis Scott,HOUSTONFORNICATION,28
1622,58cvckETahSOG74RP5WE99,2,Logic,State Of Emergency,33
1623,58gqyeFXhOttZW3yetJGPN,12,CNCO,Reggaetón Lento (Remix),148
1624,58kZ9spgxmlEznXGu6FPdQ,9,The Chainsmokers,Sick Boy,21
1625,58nmnN7nqT3D9LRl7BrLXH,1,Swae Lee,Hurt To Look ,140
1626,58oryymPZNdtS2z8Une6NJ,6,Chris Brown,Undecided,127
1627,58q2HKrzhC3ozto2nDdN4z,64,Cardi B,I Like It,3
1628,593W4qZOwwdqF6YnimJjL6,1,SZA,Doves In The Wind,96
1629,59HjlYCeBsxdI0fcm3zglw,1,Taylor Swift,Wildest Dreams,149
1630,59J5nzL1KniFHnU120dQzt,47,Playboi Carti,wokeuplikethis*,54
1631,59XHPyb0MTMElZpkG0Wp69,1,Kevin Gates,Change Lanes,104
1632,59e7E2LMPZ2bhW5G6aCwX8,6,A$AP Mob,Crazy Brazy,167
1633,59ljpSFcgtfWJKS3vqG27R,10,Sam Smith,Pray,31
1634,59ywHNwwchG4nZJMLyxSzd,11,Offset,Clout ,46
1635,5A0M6B0RBSXSNWv0wcppZ9,2,"Tyler, The Creator",I DON'T LOVE YOU ANYMORE,41
1636,5A3fPy30SN2wuzrahpcxvV,1,Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"")",188
1637,5A6BJLZArq1MPjsnmcuk5f,13,MAX,Lights Down Low,113
1638,5ASM6Qjiav2xPe7gRkQMsQ,5,The Ronettes,Sleigh Ride,60
1639,5AnSllIrgGsCZzZJkVnApx,8,Chase Rice,Eyes On You,168
1640,5Apvsk0suoivI1H8CmBglv,6,Hozier,Almost (Sweet Music),81
1641,5B3I6RdYli0nmeS5IR4CcB,1,Migos,Movin' Too Fast,113
1642,5BQrp63SHCVf4bzCzJePne,7,Lil Wayne,Don't Cry ,2
1643,5BbdKBZO0TH0GhfxUfyhL9,5,Lil Baby,Freestyle,161
1644,5BfMJ6iytQnu1r7iiCYSXe,2,Khalid,Intro,56
1645,5C6uh95eAL0RBTSGXKQwvk,8,Josh Turner,Hometown Girl,149
1646,5C8O7kz7g1wHILy0WwFj7f,1,Future,Flip,189
1647,5CEdlxtMWIMAuUWnvPRjEM,12,Lil Wayne,Mona Lisa ,1
1648,5CLGzJsGqhCEECcpnFQA8x,15,Rudimental,These Days ,36
1649,5CPqOpKSk0QcJ3dGdaWcRB,1,The xx,On Hold,164
1650,5Cg98kiDYtCEHmjcKD0CJD,8,Lil Skies,I Know You ,99
1651,5DTOk0tCrmicVQP4mc6hkr,1,Meek Mill,Championships,117
1652,5DZwnLxHjWTZaz9jOpRhxb,34,AJR,Weak,30
1653,5DfWF0jqMgZDCiu9zJENTA,10,Cardi B,Ring ,30
1654,5DqdesEfbRyOlSS3Tf6c29,2,Ali Gatie,It's You,30
1655,5EYBryPOgIEPB7r5QIy6eG,1,Shawn Mendes,Fallin' All In You,141
1656,5ExHDzOoOhC4xZGPh9zyQZ,1,Future,Shorty,121
1657,5FTrzXtDMz3adIbLmVShk4,1,Trippie Redd,UKA UKA,149
1658,5FYu8uBB6E11mepU601601,1,Nas,Not For Radio,94
1659,5Fhe63YOMZsGdB3CgCDuBi,1,Luke Combs,Even Though I'm Leaving,104
1660,5FlmoOiXokZHJvESrFbsyg,9,6ix9ine,MAMA,15
1661,5FsJ8AUxW1KBypdhFvbdkd,1,Future,PIE,116
1662,5FxKZ4IajYIRDjAWAboiB4,1,Kodak Black,Pimpin Ain't Eazy,179
1663,5G6Gt9RtNaeIE418pd4yre,1,Twenty One Pilots,Smithereens,86
1664,5G7go9EeotMk9RfLETBDgJ,24,Starley,Call On Me - Ryan Riback Extended Remix,24
1665,5GBuCHuPKx6UC7VsSPK0t3,29,Blueface,Thotiana,9
1666,5GG3knKdxKWrNboRijxeKF,17,Bryson Tiller,Run Me Dry,65
1667,5Gu0PDLN4YJeW75PpBSg9p,49,"Hailee Steinfeld, Alesso, Florida Georgia Line, watt, Alesso, Florida Georgia Line, watt",Let Me Go ,19
1668,5H0NU2sHWUnWCcZyYlX46X,2,Chance the Rapper,65th & Ingleside,46
1669,5H9H0i7UCmRDCZRHldbmhN,4,Matt Terry,Sucker for You,150
1670,5HCXMBxZIVaVLXpyoqPM3g,1,Twenty One Pilots,Leave The City,163
1671,5HDPtsnyb3maFmPL8LLUTG,5,Ed Sheeran,New Man,22
1672,5HeKOKc4phmLn8e4I7EkzD,5,Twenty One Pilots,My Blood,60
1673,5HnxL39pSgVVQMLP7WnSfv,2,Trippie Redd,Missing My Idols,53
1674,5HtziFfFGxXpugCqZaAHoY,1,Gucci Mane,Both Eyes Closed ,196
1675,5HwnezK198pJCEj1l2Adjy,10,Camila Cabello,She Loves Control,81
1676,5I30ByMf5nhgbSokY1EZiN,2,Young Thug,Anybody ,69
1677,5I9ToLsF7Rrt9PZ71uk0Qq,1,Rich The Kid,Early Morning Trappin ,126
1678,5INKIG4QNuD4xq7qZcfPzp,1,Twenty One Pilots,Bandito,123
1679,5IaHrVsrferBYDm0bDyABy,58,Tyga,Taste ,4
1680,5IjRKZlpKVBBRn0COL7pik,3,YG,Stop Snitchin,96
1681,5Il6Oe7lr5XM7A0cWbVQtr,8,Ariana Grande,bad idea,5
1682,5IvdLxVB8gwwcgnEkXSSW2,2,Lil Wayne,Dark Side Of The Moon ,14
1683,5J5PXmMdQ2nh1lZOal8KmK,11,Meek Mill,Litty ,97
1684,5JEx7HbmvHQQswJCsoo9rA,35,"Ellie Goulding, Diplo) (feat. Swae Lee, Diplo) (feat. Swae Lee",Close To Me ,33
1685,5JUu0unA8VwhTZ9LkMWUVI,4,Drake,Since Way Back,40
1686,5JoUwqXt9IPLbiJ6pXwarL,1,Nas,White Label,159
1687,5KVciTEfXvpcFHR3RFbtJy,3,Logic,Wassup,23
1688,5KawlOMHjWeUjQtnuRs22c,11,BTS,Boy With Luv ,4
1689,5KhFaq45chTw8RGfWo8T8J,12,6ix9ine,BILLY,39
1690,5LABCxgmP7DATATIJXOh6n,1,Harry Styles,Ever Since New York,96
1691,5LVoGJTyG6fLJgoGkY2QAZ,4,Chris Jeday,Ahora Dice,166
1692,5Lbsc65org0b85kNsPkluY,1,Harry Styles,Only Angel,107
1693,5Lgqu1th1KqlG97OF2gWGe,4,J. Cole,Window Pain - Outro,15
1694,5MoU7TaAvgBa8W0XVwXAd7,1,Jonas Brothers,Trust,157
1695,5N4erncE7kuUccm7zEmwzk,8,"Silk City, Dua Lipa, Dua Lipa",Electricity ,27
1696,5N521RK66Z1FP0Oz6B4OlT,1,A$AP Rocky,Gunz N Butter,95
1697,5N5k9nd479b1xpDZ4usjrg,11,"Calvin Harris, Sam Smith, Sam Smith",Promises ,19
1698,5NkfVQS8BkceRgoSQwcW6H,4,Mike WiLL Made-It,Aries (YuGo) ,147
1699,5Nm9ERjJZ5oyfXZTECKmRt,1,Sam Smith,Stay With Me,171
1700,5O8x1YlmLQopQHErxtDfi9,4,Lil Uzi Vert,UnFazed ,57
1701,5OCJzvD7sykQEKHH7qAC3C,32,Ariana Grande,God is a woman,4
1702,5OUSPcqhYTOzpbXzoEvKim,2,Keith Urban,The Fighter,182
1703,5Ohxk2dO5COHF1krpoPigN,20,Harry Styles,Sign of the Times,16
1704,5OyFYuz5mXiZfHl1hytffQ,6,Frank Sinatra,Mistletoe And Holly - Remastered 1999,102
1705,5PBx0zFfehUMyv5H4YXVAU,1,Russell Dickerson,Blue Tacoma,185
1706,5PFfxZ9WezcE8JiUWLsyus,1,NAV,Hold Your Breath ,199
1707,5PTG6rrL6EPFD9E2QMI2pl,42,Famous Dex,JAPAN,12
1708,5PYQUBXc7NYeI1obMKSJK0,4,Katy Perry,Never Really Over,10
1709,5PfTI3zrQbZEWcQdycMqJM,1,"Young Thug, Young Thug, 2 Chainz, Wiz Khalifa feat. PnB Rock, Young Thug, 2 Chainz, Wiz Khalifa",Gang Up ,193
1710,5Psnhdkyanjpgc2P8A5TSM,6,Drake,Emotionless,3
1711,5PuKlCjfEVIXl0ZBp5ZW9g,7,Michael Bublé,Holly Jolly Christmas,53
1712,5PxFv9yJEg9dxvbZggykro,1,Taylor Swift,So It Goes...,176
1713,5Q0Nhxo0l2bP3pNjpGJwV1,2,Miley Cyrus,Party In The U.S.A.,126
1714,5Q2P43CJra0uRAogjHyJDK,5,Brett Eldredge,"Baby, It's Cold Outside ",50
1715,5QqyRUZeBE04yJxsD1OC0I,3,Lana Del Rey,Summer Bummer ,66
1716,5QvBXUm5MglLJ3iBfTX2Wo,4,"Tyler, The Creator",RUNNING OUT OF TIME,13
1717,5QxqypupYWHrY8IkGCSObQ,1,Migos,All Ass,102
1718,5R2pz8i4k4bvRAqiIFXzKz,1,Future,Faceshot,152
1719,5R2rsbwCDXORX2tLfprRmM,3,Lil Yachty,Yacht Club ,62
1720,5S1IUPueD0xE0vj4zU3nSf,15,2 Chainz,Bigger Than You ,28
1721,5SE57ljOIUJ1ybL9U6CuBH,6,BTS,DNA,52
1722,5SehvGGC53A7SZKCLXQcyt,6,Twenty One Pilots,Nico And The Niners,52
1723,5SxlUF7J8tyFIEF22EomeP,1,"Tyler, The Creator",Pothole,107
1724,5TX0mfUkpGlU6j2xa00ERx,1,A$AP Rocky,OG Beeper,100
1725,5TXDeTFVRVY7Cvt0Dw4vWW,17,XXXTENTACION,Revenge,25
1726,5Ta1sXtO9tXOaUacYm7tH8,1,Gucci Mane,BiPolar ,119
1727,5Tp5zlCgbwXLMa3pgYsNMl,2,Trippie Redd,A.L.L.T.Y. 3,104
1728,5TxRUOsGeWeRl3xOML59Ai,2,"Tyler, The Creator",ARE WE STILL FRIENDS?,40
1729,5UFvcTCbp9P057YbRNsJ3U,1,Sam Smith,Palace,139
1730,5UJshy5HDHdNEVqlJwzsQB,4,Bruno Mars,Versace on the Floor,160
1731,5UKYX8eywMafGPVzBlxsed,1,Luh Kel,Wrong,188
1732,5UKcXC0mz7k8yTbeqzM2ux,9,Brenda Lee,Rockin' Around The Christmas Tree - Single Version,9
1733,5UVNjOSh27encRBqTpBWup,1,Future,CUDDLE MY WRIST,124
1734,5UqCQaDshqbIk3pkhy4Pjg,1,Avicii,Levels - Radio Edit,54
1735,5Uw7Dut2lZfexn3Y09swpf,4,Mark Ronson,Find U Again ,36
1736,5UzUZULhZL8bW4BqI1ZNOF,1,Migos,Work Hard,141
1737,5VlstKgCJPHDIMCQO4jHcQ,1,Big Sean,Sunday Morning Jetpack,84
1738,5VuxWXbt7XENQCtE9TzpTv,17,Post Malone,Spoil My Night ,4
1739,5W83ErFkO3aKAIS1WMi6u0,16,Anuel AA,Secreto,92
1740,5W9QCBJ6Em0XWX333YrNhc,10,Future,Rent Money,24
1741,5WHTFyqSii0lmT9R21abT8,17,Mabel,Don't Call Me Up,65
1742,5WI2ltQIdwgzf1SNE76JyR,8,Flume,Never Be Like You,84
1743,5WJdUrZ4ND1TCZ2AsjYK3P,3,"Tory Lanez, Quavo, Tyga, Quavo, Tyga",Broke Leg ,83
1744,5WNYg3usc6H8N3MBEp4zVk,2,"Tyler, The Creator",Boredom,76
1745,5WoaF1B5XIEnWfmb5NZikf,42,Miguel,Sky Walker ,21
1746,5WosZl6RFsHXB4BT2YozYu,1,David Guetta,Light My Body Up ,193
1747,5WtfUKzXircvW8l5aaVZWT,3,Julia Michaels,What A Time ,156
1748,5WvAo7DNuPRmk4APhdPzi8,17,DJ Khaled,No Brainer ,4
1749,5XOmSGj94D3jHvFwxOjzVD,2,Tory Lanez,Real Thing ,117
1750,5Xn4IyTtW6FUGIUyWjbUHG,4,Jason Derulo,Goodbye ,94
1751,5Y3Tj0wJhKAaPbwWxXxZGS,2,Lil Uzi Vert,Feelings Mutual,73
1752,5YOkA7qd2983FtBQnP8sYx,10,Bad Bunny,Solo de Mi,55
1753,5YP6yKgGGsXKukqxXypVAf,1,Future,F&N,117
1754,5YUyW9opqNsMSEzzecZih1,19,Nicky Jam,X,40
1755,5YYjsDIxJKpVgNLkPpBmRA,3,Desiigner,Up,156
1756,5YeHLHDdQ4nKHk81XFWhCU,2,Ariana Grande,successful,46
1757,5Z01UMMf7V1o0MzF86s6WJ,15,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",162
1758,5Z3GHaZ6ec9bsiI5BenrbY,115,Khalid,Young Dumb & Broke,6
1759,5ZIZgRrrDj60O0F5oA9bVz,2,21 Savage,Bad Business,74
1760,5ZOEulH7fvK4ZkMLTOyKL0,1,Juice WRLD,Demonz ,99
1761,5ZSIExfQuVv69tw5Qw3yDl,2,21 Savage,break da law,56
1762,5ZcMWSpUeUPvO87FkSZbJB,3,Logic,The Return,54
1763,5Zx9VpLotu9aFYqq61NAip,4,Tee Grizzley,2 Vaults,103
1764,5a1iz510sv2W9Dt1MvFd5R,11,Michael Bublé,It's Beginning to Look a Lot Like Christmas,19
1765,5aDoUmxBsbdpS16alksb5Z,7,Bing Crosby,Do You Hear What I Hear?,91
1766,5aOpzm8W8zysk4asB9hxJw,4,Flume,Say It ,150
1767,5aXgz1oKK8Q9z9xvTmSnrO,24,Trippie Redd,Topanga,11
1768,5aZrmUOr1kL5U6cg0WZNyw,1,21 Savage,7 Min Freestyle,159
1769,5aqu5xhPqoOWqF71PkfgM8,1,Joji,ATTENTION,164
1770,5b06JZjts6dgyyuY1m7roq,1,Future,200,145
1771,5b6zjsBrZCqe6RFycLz2tc,1,XXXTENTACION,schizophrenia,104
1772,5bJ1DrEM4hNCafcDd1oxHx,14,Mac Miller,Self Care,10
1773,5bWYPkdp7tPbp1dhE9AX43,1,Gunna,Yao Ming,189
1774,5bcTCxgc7xVfSaMV3RuVke,22,Calvin Harris,Feels,8
1775,5bgwqaRSS3M8WHWruHgSL5,20,Khalid,8TEEN,120
1776,5cF0dROlMOK5uNZtivgu50,50,Charlie Puth,Attention,16
1777,5cGpjfgAvidLy6znwkCxkP,4,Lil Wayne,Can't Be Broken,6
1778,5cHorcEr5z7GC0DjKxiWF1,1,Big Sean,Even The Odds (& Metro Boomin),192
1779,5cXg9IQS34FzLVdHhp7hu7,9,"Kendrick Lamar, Travis Scott, Travis Scott",Big Shot ,18
1780,5cepAtqnEQ6yVG6088zMMu,6,Maluma,Corazón,122
1781,5clYhUpqYzy0Fdz3TdtZ3j,1,Kehlani,Escape,194
1782,5de7ci7TFqbQ1PFgKAD7MR,31,"PnB Rock, PnB Rock, Kodak Black, A Boogie Wit da Hoodie, PnB Rock, Kodak Black, A Boogie Wit da Hoodie",Horses ,116
1783,5de9Ho64dovuQI8Uhn5gPD,12,XXXTENTACION,I Don't Wanna Do This Anymore,79
1784,5duCElafuovM4ZSmkQL4hn,1,Mustard,100 Bands,93
1785,5eCkuGPZNl4mISFNPgr3Dd,14,Marian Hill,Down,58
1786,5eFfsbjSouG8qOpg9ZqDl6,2,Sam Hunt,Downtown's Dead,172
1787,5eGX87IiKsGuzS3iw4CfCX,1,Taylor Swift,September - Recorded at The Tracking Room Nashville,182
1788,5f5r2N4Lp9WoULWPH9zp2W,5,Drake,Can't Have Everything,28
1789,5ffntNJnJOeFv7b7DCd0Bw,10,Post Malone,Takin' Shots,12
1790,5gQcxYXqnofyocKgEbGYKt,46,YBN Nahmir,Bounce Out With That,30
1791,5gW3kI83886nVV9apaFLWu,1,Shawn Mendes,Mutual,190
1792,5gW5dSy3vXJxgzma4rQuzH,1,Janelle Monáe,Make Me Feel,126
1793,5geeTRRcsIg0MS5TvtBtHU,2,GoldLink,Crew REMIX,191
1794,5gx2E5aIXMRBellPZW1up5,21,Chris Brown,Pills & Automobiles ,78
1795,5h0Jgt873QtgL6nJRBGfT6,1,88-Keys,That's Life ,82
1796,5hM5arv9KDbCHS0k9uqwjr,1,Tame Impala,Borderline,167
1797,5hTpBe8h35rJ67eAWHQsJx,55,Aminé,Caroline,6
1798,5hVghJ4KaYES3BFUATCYn0,6,"Tyler, The Creator",EARFQUAKE,1
1799,5hcisvFMidkMJlElTO9Qmw,17,Bad Bunny,Sensualidad,92
1800,5hfpu8saHLGedbHRtNCYjm,8,Machine Gun Kelly,Trap Paris ,112
1801,5hnbE5BF2e8BCk9OMR1UVC,2,BTS,Mikrokosmos,51
1802,5hslUAKq9I9CG2bAulFkHN,12,Andy Williams,It's the Most Wonderful Time of the Year,14
1803,5huOzlgCK7PsMSG4TFBvKY,10,Moon Taxi,Two High,122
1804,5hwUsRKvnO5yThjVrxHQVt,1,Ski Mask The Slump God,Unbothered,118
1805,5iAyI5SlSs1hyWOQeBXvab,1,Trippie Redd,Wicked,138
1806,5icOoE6VgqFKohjWWNp0Ac,16,Marshmello,Here With Me,16
1807,5itOtNx0WxtJmi1TQ3RuRd,7,"Calvin Harris, Rag'n'Bone Man, Rag'n'Bone Man",Giant ,48
1808,5itzep0nGnq7hxCfFNsTIR,1,XXXTENTACION,difference (interlude),31
1809,5iwz1NiezX7WWjnCgY5TH4,15,Pedro Capó,Calma - Remix,114
1810,5jATYFb7FaYvDzZMZetTGs,17,Luis Fonsi,Échame La Culpa,52
1811,5jGUJXnELDaDTgiRjD9lsg,1,Bad Bunny,200 Mph,145
1812,5jZF1nvKORdaHNjNNMRbFl,4,Walker Hayes,You Broke Up with Me,175
1813,5jiYx70OBzEI99jx1Gn3FN,11,AJR,Sober Up,116
1814,5jyyPsIGM2yqkZN9R3TmvN,9,"Khalid, Swae Lee, Swae Lee",The Ways ,12
1815,5k38wzpLb15YgncyWdTZE4,22,"G-Eazy, Halsey, Halsey",Him & I ,5
1816,5kNe7PE09d6Kvw5pAsx23n,5,Thomas Rhett,Die A Happy Man,175
1817,5kRPPEWFJIMox5qIkQkiz5,5,Harry Styles,Sweet Creature,54
1818,5kfNriitmkNE8mUbZ7gbq8,35,Khalid,Saturday Nights,14
1819,5kkxyqYSQrnHpfsmkjKi81,1,BROCKHAMPTON,NEW ORLEANS,124
1820,5knuzwU65gJK7IF5yJsuaW,27,Clean Bandit,Rockabye ,32
1821,5kqIPrATaCc2LqxVWzQGbk,7,Lukas Graham,7 Years,134
1822,5kuxtUHQr23zov47Wn35Of,1,Migos,Beast,92
1823,5lNuqFVMca4vPupY10cH0J,33,Cheat Codes,No Promises ,52
1824,5lZZmityu9TAjNvSY6GLhR,11,Post Malone,Zack And Codeine,10
1825,5lar0mCUejpILVkAz50s2J,2,XXXTENTACION,Train food,19
1826,5lhSxRLYhmXCOteXJw568e,7,Sam Smith,Have Yourself A Merry Little Christmas,58
1827,5lyikKk6KFWfWCuDDir9Fx,1,Miley Cyrus,Rockin' Around The Christmas Tree - Recorded at Spotify Studios NYC,184
1828,5mCPDVBb16L4XQwDdbRUpz,66,Drake,Passionfruit,1
1829,5mJAediEZEv8KKpWxrNIqf,1,Logic,Legacy,200
1830,5mPSyjLatqB00IkPqRlbTE,7,Drake,Pop Style,123
1831,5md87aD3pGXRghKUbZdyh8,1,Jonas Brothers,Strangers,133
1832,5mpUKTdskZea0gStWzeHUZ,1,Slipknot,Unsainted,187
1833,5mqjkbTgyEzxTQOArWTOs6,8,DVBBS,Not Going Home,71
1834,5mqzhMuUpvnMfwNz6iepmO,5,"Diplo, French Montana, Lil Pump, feat. Zhavia Ward, French Montana, Lil Pump,",Welcome to the Party ,81
1835,5nmHl233yo8XJvaNfdKAWU,3,Kygo,Kids in Love ,63
1836,5nzhL67GpF9szXWg5y509A,30,Lil Baby,Close Friends (Lil Baby & Gunna),39
1837,5o4yGlG0PfeVUa6ClIyOxq,1,Charli XCX,Boys,126
1838,5o9Hoduy0EvBYpVt94uYE6,2,Enrique Iglesias,EL BAÑO,169
1839,5oMkgWZqmKjaJHrsXcsZZy,1,Mac Miller,Donald Trump,73
1840,5oO3drDxtziYU2H1X23ZIp,33,Rihanna,Love On The Brain,39
1841,5oeKHrUHPT4lUKrDRVlWNp,1,Takeoff,She Gon Wink,115
1842,5oyUurs28XRagLa8lgm6V3,7,DJ Esco,Too Much Sauce,95
1843,5p10VwQ8LRoyTc8LFrvPw6,1,BTS,Outro: Tear,190
1844,5p7GiBZNL1afJJDUrOA6C8,3,Mac Miller,Hurt Feelings,46
1845,5p7ujcrUXASCNwRaWNHR1C,38,Halsey,Without Me,5
1846,5pvVAwQbuFoR7LkcicrKnk,9,Vice,Obsession ,92
1847,5q4BpnMrYEFzLO0dYODj6J,1,Lorde,The Louvre,84
1848,5qFeMRz4TvetPmzjre9Dq7,4,J Balvin,No Es Justo,165
1849,5qHirGR7M9tdm6C17DlzSY,23,Aminé,REEL IT IN,40
1850,5qN4HFkapdAOV94XPryVof,4,Kendrick Lamar,Black Panther,23
1851,5qYp1Wf3gh0lGWdIS5lIrX,5,Cashmere Cat,Trust Nobody ,79
1852,5qbcsZMwL0x46sX7VO37Ye,18,NAV,Up,74
1853,5qykEZTHAcplCLrynoLRnN,1,Eminem,In Your Head,152
1854,5rFj8OzffT0iggSjcBaeND,3,Sam Smith,"Fire On Fire - From ""Watership Down""",161
1855,5rU6kDNXZLXIinFezpbWbO,9,NAV,Tap ,69
1856,5rYpwP1dHWGVMrSZbTmt3e,1,Lil Peep,Life is Beautiful,87
1857,5ry2OE6R2zPQFDO85XkgRb,2,Drake,Money In The Grave (Drake ft. Rick Ross),1
1858,5s6pKnF3ZPtuqvEx1i1V7U,2,Lil Wayne,Hittas,30
1859,5sIx4BlfYGuZeSLF40N9GH,13,Kygo,Remind Me to Forget,63
1860,5sNESr6pQfIhL3krM8CtZn,1,JAY Z,Numb / Encore,136
1861,5sWbwccBcyHsg5LEKWGZo9,4,J. Cole,BRACKETS,13
1862,5sbooPcNgIE22DwO0VNGUJ,2,K/DA,POP/STARS,129
1863,5sdb5pMhcK44SSLsj1moUh,4,"benny blanco, Calvin Harris, Calvin Harris",I Found You ,88
1864,5stbfxsPi8gcOH2LCuA4Le,1,21 Savage,pad lock,139
1865,5t3Vk8bRKylx4fjj7qlbib,3,Billie Eilish,bitches broken hearts,153
1866,5t8djD6oZcfAyqF4cTQfFb,1,Wiz Khalifa,Real Rich ,107
1867,5tAa8Uaqr4VvA3693mbIhU,19,Zara Larsson,Ruin My Life,43
1868,5tFep7dXGd7vEJ668wTPux,47,Gucci Mane,Both ,38
1869,5tRa5hnltiyqY63rWOfnO2,3,Trippie Redd,Under Enemy Arms,40
1870,5tVA6TkbaAH9QMITTQRrNv,2,Tom Petty,Free Fallin',105
1871,5tkDCf3xKRZjT5RbCb3sZB,1,2 Chainz,Big Amount,137
1872,5trCWbYtza0QUxdmF9HAPX,1,Panic! At The Disco,One of the Drunks,117
1873,5tz69p7tJuGPeMGwNTxYuV,84,Logic,1-800-273-8255,1
1874,5u64RlrnvvbtNh6R0EMh6o,8,Lorde,Homemade Dynamite - REMIX,62
1875,5u6vkDnOyaf8LsteDAj2ub,21,21 Savage,Ghostface Killers,8
1876,5uAMiB0RMCjdq7p5mEjfY1,1,Lil Yachty,TALK TO ME NICE,99
1877,5uCax9HTNlzGybIStD3vDh,95,James Arthur,Say You Won't Let Go,15
1878,5uDASfU19gDxSjW8cnCaBp,34,Rob $tone,Chill Bill,19
1879,5uQOauh47VFt3B2kV9kRXw,15,A Boogie Wit da Hoodie,My Shit,130
1880,5uu28fUesZMl89lf9CLrgN,9,Cheat Codes,Feels Great ,85
1881,5uvwJAheJJEkgu88t3Wqf5,1,Eminem,Remind Me,78
1882,5vAEnWrHxLv78uwZrAJcX6,1,Nicki Minaj,Thought I Knew You ,139
1883,5vDCp6yZAikAoJ6NOEEFdp,5,The Chainsmokers,Do You Mean ,108
1884,5vnpANH92iEajvGwE2oQ6r,9,Camila Cabello,Real Friends,37
1885,5vnuJ8EopkP5dHukpOmT3L,2,Pusha T,What Would Meek Do?,61
1886,5vuiHi3QYbwcm1OKJOYnrf,2,Huncho Jack,Huncho Jack,56
1887,5w7wuzMzsDer96KqxafeRK,3,Billie Eilish,COPYCAT,181
1888,5w8wL9IpVlOerzOzOvkjvG,2,"DJ Snake, Sheck Wes, feat. Offset, 21 Savage, Gucci Mane, Sheck Wes,",Enzo ,62
1889,5wTVNpi5WDByxBgKgUE6MU,1,SZA,Supermodel,151
1890,5wihevBA7MO9PNYyWyTfkh,3,Migos,Brown Paper Bag,64
1891,5wujBwqG7INdStqGd4tRMX,33,Juice WRLD,Armed And Dangerous,9
1892,5wxurz8J6YlyQRNnGN8zXS,4,Shawn Mendes,Nervous,38
1893,5xE8cBcKRjKEDdJwmh1ixN,1,Logic,"The Adventures Of Stoney Bob (ft. Kajo, Slaydro, Big Lenbo)",170
1894,5xGH4fqJwvMynXn3dcmbpr,1,Bryson Tiller,You Got It,144
1895,5xNUR50KxswPRAvx7S163g,6,Hugh Jackman,Come Alive,132
1896,5xTtaWoae3wi06K5WfVUUH,1,Taylor Swift,Shake It Off,126
1897,5xbrhx2tMMcN68IT3cJbhS,2,XXXTENTACION,Ayala (Outro),79
1898,5xesHO6GLWTrjsKOjAXRmf,1,"Normani, Calvin Harris) (feat. WizKid, Calvin Harris) (feat. WizKid",Checklist ,124
1899,5xhJmd0I15jFcEdqxfCzKk,1,The Chainsmokers,It Won't Kill Ya,90
1900,5xi2SXmF3A5AIsuGXiUIZu,1,Camila Cabello,Inside Out,171
1901,5yAu4njFSdM47dfsTkQPZ2,1,Tom Petty,Runnin' Down A Dream,171
