artists_ids,artists_names,made_charts,track_album_name,track_album_release_date,track_art_url,track_id,track_name,track_preview_url,num_faces
"['6kQWPGBItT0oMCHZy3M9DN', '54QA4zjZDOyaLN8bVthBjP', '1JLba9opB9e9GV7BPDIIT6']","['RJMrLA', 'Joe Moses', 'Choice']",0.0,O.M.M.I.O 2,2015-05-26,https://i.scdn.co/image/ab67616d0000b2735c14ef5d8b594c5c135d2080,5730P6a8tdxZSCfVItRWMR,No Excuses,https://p.scdn.co/mp3-preview/ecadb3b728054f9144271bced9f13c232beba198?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['0cePXkZbB6Ehoy4EiKLIc1', '5aKIDbdOk8gzuznh1wu03O']","['Tapri Grams', 'Gee El']",0.0,Onag,2020-10-15,https://i.scdn.co/image/ab67616d0000b273de36376402a52252ce92a907,6kJWvx0gHHwNkm3dgZ1zYQ,Gorretta Scott,https://p.scdn.co/mp3-preview/a97b45f20bd3599323df09e7824c1ce2c8cb84c0?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['59motq6sL51Qqx9KE29oJg', '3fOdvhvfeCyDYZTcvtHQxW', '0yAxpObZQt4lBVGFrliiFu', '4cvioOApDsIRQKVaEnqB9z']","['Glockboyz Teejaee', 'OnFully', 'The Godfather', 'Band Gang Lonnie Bands']",0.0,Wack Jumper,2020-06-16,https://i.scdn.co/image/ab67616d0000b273aaf03efbe9c000270675edbf,1GcIfrZT8RoarT7qlBfYgT,Wack Jumper,https://p.scdn.co/mp3-preview/711253fc9b93cd12fb1c4656ed99807ece9f74b2?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['0NbfKEOTQCcwd6o7wSDOHI', '7c0XG5cIJTrrAgEC3ULPiq', '0FR3DHCWLHQbxKq1BTVWtY']","['The Game', 'Ty Dolla $ign', 'King Marie']",0.0,Blood Moon: Year Of The Wolf (Bonus Version),2014-10-14,https://i.scdn.co/image/ab67616d0000b273d19c842b071d838631eff061,7G5OH7CsNi934P476GfFuX,On One (feat. Ty Dolla Sign & King Marie),https://p.scdn.co/mp3-preview/95639665926cc612b3e939966ce76f84ad1d830a?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['6DPYiyq5kWVQS4RGwxzPC7', '7hJcb9fa4alzcOq3EaNPoG']","['Dr. Dre', 'Snoop Dogg']",0.0,2001,1999-11-16,https://i.scdn.co/image/ab67616d0000b2739b19c107109de740bad72df5,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,,
['7urq0VfqxEYEEiZUkebXT4'],['112'],0.0,Pleasure & Pain,2005-01-01,https://i.scdn.co/image/ab67616d0000b273f94b958cb53c6c26351dc92f,0ahRDzkKq0KEi7FRoHb0qk,U Already Know,,
"['49pQfWTLlSww8C7K7unpUC', '1HwM5zlC5qNWhJtM00yXzG']","['Ruff Ryders', 'DMX']",0.0,"Ryde Or Die, Vol.1",1999-01-01,https://i.scdn.co/image/ab67616d0000b27300db485ecb4aa38cd229111a,2evxqPG8u9DkVdnCtPh1Hk,Some X S***,,
"['4JxatpbcAgr7UWnIngnNPD', '651H4ctvnZBqXiUt63h6SP']","['Spank Nitti James', 'Young Note']",0.0,Wiggle Nation Til My Cremation,2020-06-08,https://i.scdn.co/image/ab67616d0000b27391538088dc84b908862e1c0b,333RlnYTYoyBGtUsV3Th4p,Pill Popper,https://p.scdn.co/mp3-preview/c73d3a37f26bc53d91c16666f766ccae7c8c5b2e?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['2gBjLmx6zQnFGQJCAQpRgw'],['Nelly'],0.0,5.0,2010-11-12,https://i.scdn.co/image/ab67616d0000b273ad198c2dfdaf6b7fdc460df7,5pp1ZoiShjPGRme9G8Oy3y,1000 Stacks,,
['0hCNtLu0JehylgoiP8L4Gh'],['Nicki Minaj'],0.0,Yikes,2020-02-07,https://i.scdn.co/image/ab67616d0000b27398441652fc8a6b7ebf395ba9,75dLEqanQTupF3dtP9exT5,Yikes,,
"['55Aa2cqylxrFIXC767Z865', '2cADQgiLMjNhbsfeN52Bf3']","['Lil Wayne', 'Swizz Beatz']",1.0,Tha Carter V,2018-09-28,https://i.scdn.co/image/ab67616d0000b2732cfcc913c36f0e1776f4bb65,3wScL5W8H40zzCKN0atfBk,Uproar,,
['55Aa2cqylxrFIXC767Z865'],['Lil Wayne'],0.0,Tha Carter,2004-01-01,https://i.scdn.co/image/ab67616d0000b2736ccc96d3e11c88362df2c987,4svCVV4VHEL3Z4efES868h,Go DJ,,
['0cePXkZbB6Ehoy4EiKLIc1'],['Tapri Grams'],0.0,Onag,2020-10-15,https://i.scdn.co/image/ab67616d0000b273de36376402a52252ce92a907,5bOfecXkmM1ROwQuX5MSJX,"Skeptical (Malosi, Sethii Shmactt & Afrodisiac)",https://p.scdn.co/mp3-preview/d03b25cb177c1860ab90ae311669a9d9f32a2d3d?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['37hAfseJWi0G3Scife12Il'],['City Girls'],0.0,Girl Code,2018-11-16,https://i.scdn.co/image/ab67616d0000b2732558a999021aeae3b9f677a3,4eIT2gZ0WZyJpgfmoD6saJ,Act Up,,
"['5K4W6rqBFWDnAN6FQUkS6x', '3aQeKQSyrW4qWr35idm0cy']","['Kanye West', 'T-Pain']",0.0,Graduation,2007-09-11,https://i.scdn.co/image/ab67616d0000b273675561f3defd1d5a551936a8,1fLdeDTrJWNkwOeFyAVLvF,Good Life,,
"['5LHRHt1k9lMyONurDHEdrp', '3elR9fj2COXgTJlJm7NtP7', '6NyJIFHAePjHR1pFxwisqz']","['Tyga', 'YG', 'Kurupt']",0.0,#BitchImTheShit,2014-11-22,https://i.scdn.co/image/ab67616d0000b273f33ac6ba64b73f039a2ac174,5yPpCPB5D4RLFpCvaK3n0f,Bitch Betta Have My Money,https://p.scdn.co/mp3-preview/53882b5e7dffef25510c06e531e675cfbf73d3c7?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['50co4Is1HCEo8bhOyUWKpn', '3HiuzBlSW7pGDXlSFMhO2g']","['Young Thug', 'Young Dolph']",0.0,Barter 6,2015-04-16,https://i.scdn.co/image/ab67616d0000b27388053a98d0abb8ed3a02efe1,0xkWhXID4JvV36qh0ptR87,Never Had It (feat. Young Dolph),https://p.scdn.co/mp3-preview/fcc808455cc683ceaadfa5285454805a2e2a3e79?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['0p4ViyfJUTW0IT4SCBLexf', '3sQcHDk4dv5aUVBtmXOMVo', '4enWQr7WrJacV5nTTvJ8qA']","['Drakeo the Ruler', 'JoogSzn', 'Lil 9']",0.0,Thank You For Using GTL,2020-06-05,https://i.scdn.co/image/ab67616d0000b2732908feedf5f7fdf2c6e57947,1UsqR0mGlDV6vp0V7mWuSw,ChalkZone (feat. Lil 9),https://p.scdn.co/mp3-preview/24822f2a26fab9811d0cdf38105ddd7eef86f138?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['181bsRPaVXVlUKXrxwZfHK'],['Megan Thee Stallion'],0.0,Girls in the Hood,2020-06-26,https://i.scdn.co/image/ab67616d0000b273ecc94f4366ce3ba60da0b400,6WbTTAGKrQtCQvmc5BuYfh,Girls in the Hood,https://p.scdn.co/mp3-preview/d3fa63b67b6431276e7638d7fa2337b7f89ad2c5?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['3D04N2X2w6vUGeyG94FBaY', '3ciRvbBIVz9fBoPbtSYq4x']","['Pastor Troy', 'Lil Jon & The East Side Boyz']",0.0,Kings Of Crunk,2002-10-29,https://i.scdn.co/image/ab67616d0000b2733ba0e7112f965bfda72b1c5b,7MSwclTvW6KLLkTbmw9FUQ,Throw It Up,https://p.scdn.co/mp3-preview/6e7736ad254a3781616ad7e2521e9692e63f4ecf?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['0A0FS04o6zMoto8OKPsDwY'],['YG'],0.0,My Life 4Hunnid,2020-10-02,https://i.scdn.co/image/ab67616d0000b273dabce22a1c4152462ac628b2,6tNnz0d4tijmTed5YB434Q,Jealous,,
['4KHdmkq99PXA6QEJ2lKpA3'],['Heavy D & The Boyz'],0.0,Peaceful Journey,1991-01-01,https://i.scdn.co/image/ab67616d0000b273dd74f68682370e83a9845dca,4WHQzXnWyTlE1UOmmxRDOw,Is It Good To You,,
"['3TVXtAsR1Inumwj472S9r4', '5K4W6rqBFWDnAN6FQUkS6x', '55Aa2cqylxrFIXC767Z865', '7dGJo4pcD2V6oG8kP0tJRR']","['Drake', 'Kanye West', 'Lil Wayne', 'Eminem']",0.0,Relapse: Refill,2009-05-15,https://i.scdn.co/image/ab67616d0000b273506c4cc93e5a6234164125e1,5UsLjwBaTHBX4ektWIr4XX,Forever,,
['3aVoqlJOYx31lH1gibGDt3'],['Babyface'],0.0,Tender Lover,1989-07-07,https://i.scdn.co/image/ab67616d0000b273ebb1a73f409a771af1cc12ae,3KwBXx4v79jKrITc0WBw6H,Whip Appeal,https://p.scdn.co/mp3-preview/b2b20710bf4d235b3bf7d39a76ac8d04af47943a?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['7Aq8lpLMSt1Zxu56pe9bmp'],['Jagged Edge'],0.0,A Jagged Era,1997-10-21,https://i.scdn.co/image/ab67616d0000b273958d371f06d274b90d78fb68,2arYwvMEmqwnMWvOOASv5U,Wednesday Lover,https://p.scdn.co/mp3-preview/134e2f5f955568a8f0548dfbb140fee485c13315?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['05oH07COxkXKIMt6mIPRee'],['Brandy'],0.0,Never Say Never,1998-05-29,https://i.scdn.co/image/ab67616d0000b27389c9590c941cec56429f2456,4ybmXfJBtGT5rWvt5xDl59,Put That on Everything,https://p.scdn.co/mp3-preview/c7073857d8e6b5cab1c23dfcc637ef0bbbf8952b?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['2HPaUgqeutzr3jx5a9WyDV'],['PARTYNEXTDOOR'],0.0,PARTYNEXTDOOR,2013-07-01,https://i.scdn.co/image/ab67616d0000b2730a4fd8aa50652821b1a2a054,7lndZZ3IUNVPPYWI04jOaB,TBH,https://p.scdn.co/mp3-preview/60dd02542eec68a740af8f644860a0290d823797?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['0cePXkZbB6Ehoy4EiKLIc1'],['Tapri Grams'],0.0,Merchant of Death,2019-05-20,https://i.scdn.co/image/ab67616d0000b2730b62c39302cfe58e5fa43095,4wXosYciQSOppDMgcbfumy,Big Gz,https://p.scdn.co/mp3-preview/44256c49d65d31bf7c0a2b85b1d51984815a93b6?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['20s0P9QLxGqKuCsGwFsp7w'],['Mario'],0.0,D.N.A.,2009-10-08,https://i.scdn.co/image/ab67616d0000b2739380a3ac28541aefabe9f76e,4UP5HP7IAnNdxD01g1lzQp,Break Up,https://p.scdn.co/mp3-preview/58d346fe2420a5b0297ad6de37b5def85024d9e5?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['55Aa2cqylxrFIXC767Z865'],['Lil Wayne'],0.0,500 Degreez,2002-01-01,https://i.scdn.co/image/ab67616d0000b2732192e5c0e33056913bad42fa,2ZoKMVQaFYnOsKeHbzSqLy,Way Of Life,,
"['07W0YfsvHM7Mw7Bq48Mb0A', '2gBjLmx6zQnFGQJCAQpRgw', '59wfkuBoNyhDMQGCljbUbA']","['Murphy Lee', 'Nelly', 'Diddy']",0.0,Murphy's Law,2003-01-01,https://i.scdn.co/image/ab67616d0000b273a78d24a225d896d5b0926568,4TJduXYW1Pg96EDNnfiwxJ,Shake Ya Tailfeather - Radio Edit,,
"['3DiDSECUqqY1AuBP8qtaIa', '7vWlb4pM85jCHvV771qZZW', '302jOsgU7aZW71XhLem57k']","['Alicia Keys', 'Tony! Toni! Toné!', 'Jermaine Paul']",0.0,The Diary Of Alicia Keys,2003-12-02,https://i.scdn.co/image/ab67616d0000b27356ff19308ebeb48e2ba6094b,5dxHF4lrDimKqnI3GaZUmC,Diary (feat. Tony! Toni! Tone! & Jermaine Paul),https://p.scdn.co/mp3-preview/7a310d3fe4701d4fcd33f592a082946f223c576e?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['3r17AfJCCUqC9Lf0OAc73G'],['Fergie'],0.0,The Dutchess,2006-01-01,https://i.scdn.co/image/ab67616d0000b273cd6e744e8eef1e97b80c5771,7jRoWfRlLnGYEIEn4t4kbq,London Bridge,,
"['2gU6JJgyurbHIkNAaVXXkx', '0cePXkZbB6Ehoy4EiKLIc1']","['Dnyc3', 'Tapri Grams']",0.0,Paid N Full,2020-09-01,https://i.scdn.co/image/ab67616d0000b273980022f8ac73b5cc431dee6e,0Z6Pv4EZxR3oxKZHUNjBJv,Time Is Money,https://p.scdn.co/mp3-preview/23167b3c3bef65c200dc5ed8ab5d8874105c51e8?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['6gbGGM0E8Q1hE511psqxL0'],['Ray J'],0.0,Gracie Productions Presents: Hip Hop Volume 1,2012-10-29,https://i.scdn.co/image/ab67616d0000b27360fc7b6e9ec05ac0b135b443,6QON2WlAI1QayzhgebwvWd,One Wish,https://p.scdn.co/mp3-preview/a25bac7570d5ee679b2fd17da388461a17aad9da?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['4GMgdB3vwbBOc42hbXEi9p', '2Xu7q46Hf02xOoEIm4E1Qs', '5pnbUBPifNnlusY8kTBivi', '4E4og4XSSjE9uVnhT3zzHW', '6hOMsNrEKV7FzQpypeZGf5', '7iMvwE8qANp3aIfAGKEAwS']","['N.O.R.E.', 'Big Pun', 'Jadakiss', 'Styles', 'Nature', 'Cam’ron']",0.0,Endangered Species,2001-04-03,https://i.scdn.co/image/ab67616d0000b2737a15a6d11add705be7af8aac,0jDUQ95oanEKP4u8Z1oLJX,"Banned From T.V. Noreaga featuring Big Pun, Jadakiss & Styles (of the L.O.X), Nature, Cam'Ron (feat. Big Pun, Jadakiss, Styles, Nature & Cam'ron)",https://p.scdn.co/mp3-preview/3179e8dd6db3dccc83fc5283abb146aaddc88326?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['0p4ViyfJUTW0IT4SCBLexf', '3sQcHDk4dv5aUVBtmXOMVo']","['Drakeo the Ruler', 'JoogSzn']",0.0,Thank You For Using GTL,2020-06-05,https://i.scdn.co/image/ab67616d0000b2732908feedf5f7fdf2c6e57947,7Ll3VXNTomulI653x2VDGk,Quit Rappin,https://p.scdn.co/mp3-preview/3dd4ae6d84093752413affdc30419c40806d565d?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['2eJZBrZQltEb0fk2LJhjzn', '2Bb57H1EnnHxtpSyOAJF8l']","['BoogieFTS', 'Frostydasnowmann']",0.0,On Accident,2020-06-14,https://i.scdn.co/image/ab67616d0000b273a2bbfac708ed47e152b7ced6,4wIgB80fs3a5Kj6aXgcwE9,On Accident,https://p.scdn.co/mp3-preview/70f0b58145a443bd6686d6c2ad2c94b6dc1fba6e?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['2gBjLmx6zQnFGQJCAQpRgw', '07W0YfsvHM7Mw7Bq48Mb0A', '7k5N7JJKEPUPQfK8whGITe', '6kD993mKIytiN9sE6VyRfa']","['Nelly', 'Murphy Lee', 'Ali', 'Kyjuan']",0.0,Nellyville,2002-06-25,https://i.scdn.co/image/ab67616d0000b273a8b9f97b9ea065b9a857e93f,7kAFSrTIOiVZ0gnHBuAH3l,Air Force Ones,,
"['63wjoROpeh5f11Qm93UiJ1', '5K4W6rqBFWDnAN6FQUkS6x', '21E3waRsmPlU7jZsS13rcj']","['Keri Hilson', 'Kanye West', 'Ne-Yo']",0.0,In A Perfect World...,2009-01-01,https://i.scdn.co/image/ab67616d0000b2737cee1418480bc213ffca6b05,58FUwmyGUqkt53YPUcm7cJ,Knock You Down,,
['1HwM5zlC5qNWhJtM00yXzG'],['DMX'],0.0,It's Dark And Hell Is Hot,1998-05-01,https://i.scdn.co/image/ab67616d0000b27311658b970e0518be491871df,2kEGpCg4Xj5LtVL4AWPJ8C,Fuckin' Wit' D,,
['1HwM5zlC5qNWhJtM00yXzG'],['DMX'],0.0,The Definition of X: Pick Of The Litter,2007-06-12,https://i.scdn.co/image/ab67616d0000b27301a6faf91e207748e8e32e0a,1zzxoZVylsna2BQB65Ppcb,X Gon' Give It To Ya,,
"['1sBkRIssrMs1AbVkOJbc7a', '5y2Xq6xcjJb2jVM54GHK3t']","['Rick Ross', 'John Legend']",0.0,Deeper Than Rap,2009-01-01,https://i.scdn.co/image/ab67616d0000b27345bb12df0b5fcdb701284f16,3YwDEkhXCHW1rjQJloQnbD,Magnificent - Album Version (Edited),,
['4AA474G2hRfrHyGrfyDseO'],['Mozzy'],0.0,Internal Affairs,2019-05-28,https://i.scdn.co/image/ab67616d0000b273f714266588c919de356a4bdc,5HHwmwE12yRslITHXCotT2,Shine'n For Diamond,https://p.scdn.co/mp3-preview/dc35a83db17b809334388b0a492394a1701cfb94?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['7bXgB6jMjp9ATFy66eO08Z'],['Chris Brown'],0.0,Chris Brown (Expanded Edition),2005,https://i.scdn.co/image/ab67616d0000b273f9685817281327d5fecb244e,7DFnq8FYhHMCylykf6ZCxA,Yo (Excuse Me Miss),https://p.scdn.co/mp3-preview/a09bd6e4efcdac95f76844d1187083ecb998be71?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['0jnsk9HBra6NMjO2oANoPY', '3aQeKQSyrW4qWr35idm0cy']","['Flo Rida', 'T-Pain']",0.0,Mail on Sunday,2008-03-17,https://i.scdn.co/image/ab67616d0000b273f9bd7a6c772ac496015be3f8,0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),https://p.scdn.co/mp3-preview/dcddd0ebee02d9142b39d092c823f88201547b7a?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['0ecnb1WPePfrHg4yfQfmqN', '4jWGfUCFeTu5e0wprRhHXR']","['Hot Boys', 'Big Tymers']",0.0,Guerrilla Warfare,1999-07-27,https://i.scdn.co/image/ab67616d0000b273c0f3f83e0373bbd750532be6,25CnqAR7fzAQbb2SVoSa0b,I Need A Hot Girl,,
['7AjokpCIqf0gHMZJlodw2k'],['Suga Free'],0.0,Why U Still Bullshittin'?-The Best of Suga Free,2011-09-13,https://i.scdn.co/image/ab67616d0000b273fdf06386f0a83a090f7fa6e0,2yM3cZOFaxP24rvswMEVFC,Don't Fight Da Pimpin,https://p.scdn.co/mp3-preview/7508e985743436a7b1c39893a9dc030a099ce9f1?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['0788Kk8S8NrmerJNFwNMrC'],['Gudda Mack'],0.0,Triple D,2020-10-09,https://i.scdn.co/image/ab67616d0000b273c427ae1bc330d8af7535a950,4CYwCciw34WS6FmqCPSGBp,Wings & Halos,https://p.scdn.co/mp3-preview/8a1068e6ce101d1298e260b4b62ecea4081f3fc1?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['1RXEL1MwAvaMsn7KAHe0g5'],['Slim 400'],0.0,Foe Block,2015-01-30,https://i.scdn.co/image/ab67616d0000b2739c852c0dd76adbbc722f0b32,1lYqUFATniJKOHFANM1UWO,That I Would Do,https://p.scdn.co/mp3-preview/48d9c22409244d48ab0806274b89bb15c9ccb77b?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['2Bb57H1EnnHxtpSyOAJF8l'],['Frostydasnowmann'],0.0,MiLLioN DoLLa MiSSion,2017-01-20,https://i.scdn.co/image/ab67616d0000b273dc243cfa6d13c8c1dc878772,5ovwL2C0aZIP4tMENDaEK1,Gloin,,
['6nzxy2wXs6tLgzEtqOkEi2'],['Monica'],0.0,The Boy Is Mine,1998-07-13,https://i.scdn.co/image/ab67616d0000b273fb8bcea0096e616a864189fa,5rWzxloNXvbRPhlC1O2b6T,The First Night,https://p.scdn.co/mp3-preview/4d76a8bb68c35edee4c616496abb4382d6e57c6b?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['05oH07COxkXKIMt6mIPRee'],['Brandy'],0.0,Full Moon,2002-02-25,https://i.scdn.co/image/ab67616d0000b27369ca5eaea8f0afe8cbdba117,0quNCQBS4g9P8V2pbP0Q5U,He Is,https://p.scdn.co/mp3-preview/2024d01fccde0a48665604070f145379f1000aac?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['0QHgL1lAIqAw0HtD7YldmP'],['DJ Khaled'],0.0,We The Best,2007-06-12,https://i.scdn.co/image/ab67616d0000b2731c2cff3095aeb7e90de37e24,2Ks9TtFe2AD6kK2GX211Ie,I'm So Hood,,
"['5lHRUCqkQZCIWeX7xG4sYT', '50co4Is1HCEo8bhOyUWKpn']","['Rich Homie Quan', 'Young Thug']",0.0,Rich Homie Gang - Hood Lifestyle,2014-12-09,https://i.scdn.co/image/ab67616d0000b27354124af138a032284d10985d,67eSn1vaBoNuv0OwOrja7L,Tell Em,https://p.scdn.co/mp3-preview/6f2cdb5d24a33cffe11bcfd72670387e35b2285b?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['7IfculRW2WXyzNQ8djX8WX'],['Erykah Badu'],0.0,Live,1997-01-01,https://i.scdn.co/image/ab67616d0000b273e0ea9746f6d9b5132f2f4e2a,1MCem6JigI6jgQPMgriKbU,Tyrone - Live,,
['0p4ViyfJUTW0IT4SCBLexf'],['Drakeo the Ruler'],0.0,Cold Devil,2017-12-26,https://i.scdn.co/image/ab67616d0000b273501ca7be6b49a570fae026f3,3EEkEiU3FCFtqHTjFMHCn2,Flu Flamming,https://p.scdn.co/mp3-preview/9eab85aa2c8642c0b4e2c260028da6ced036ebe7?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['6vZUJpsm4VHjSWpedp05vg'],['Trevor Jackson'],0.0,"Rough Drafts, Pt. 1",2018-03-23,https://i.scdn.co/image/ab67616d0000b273b06daba07ba4554d5bd1bdd9,0b4FXtGKqER9amOifVngHm,Right Now,https://p.scdn.co/mp3-preview/c06565a1c0b4e3104e5454c2a78125026258774c?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['7jun6jJ4LOAQfx5gSs6mJX'],['Zae France'],0.0,Rhythm n Backwoods,2019-09-13,https://i.scdn.co/image/ab67616d0000b2735279878895f921e0233fa20b,14pFE4diDs3N6jMnuAGKlx,2 Rounds,https://p.scdn.co/mp3-preview/72efa4e73cf627cdafbab8ebedfed7aaeb482ade?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['4JxatpbcAgr7UWnIngnNPD', '7srg53t3yxEEW7mVjHndnX']","['Spank Nitti James', 'Dudadamthang']",0.0,I.E. Joint,2020-08-14,https://i.scdn.co/image/ab67616d0000b27313a323fd98186d85c66b4c42,3NVZF91TbHqfXiBDwYYEhO,I.E. Joint,https://p.scdn.co/mp3-preview/997b43d3f9f96d1e5559b4cc82b2137a76428de9?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['6DPYiyq5kWVQS4RGwxzPC7', '7hJcb9fa4alzcOq3EaNPoG']","['Dr. Dre', 'Snoop Dogg']",0.0,2001,1999-11-16,https://i.scdn.co/image/ab67616d0000b2739b19c107109de740bad72df5,503OTo2dSqe7qk76rgsbep,Still D.R.E.,,
"['2gBjLmx6zQnFGQJCAQpRgw', '3jksrX4oBklxR78ft8gv3j', '7bXgB6jMjp9ATFy66eO08Z']","['Nelly', 'Plies', 'Chris Brown']",0.0,5.0,2010-11-12,https://i.scdn.co/image/ab67616d0000b273ad198c2dfdaf6b7fdc460df7,6AtqVdn16wcRMGJtshyPMJ,Long Gone,,
"['7Aq8lpLMSt1Zxu56pe9bmp', '5rkVyNGXEgeUqKkB5ccK83']","['Jagged Edge', 'Ashanti']",0.0,Put A Little Umph In It,2007-01-01,https://i.scdn.co/image/ab67616d0000b273a884ef201656efd76c168724,46aTTcwM3Q74TE4UogWBFT,Put A Little Umph In It,,
['3aVoqlJOYx31lH1gibGDt3'],['Babyface'],0.0,A Closer Look,1991-11-19,https://i.scdn.co/image/ab67616d0000b273f0136212aaf42a36da92ee05,6SoTirMFTzsTEnxEXaDvPy,Two Occasions (Live) - Live Version,https://p.scdn.co/mp3-preview/4f93a1eb80836974179d4b4cbabe28b6ea7e546f?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['5y2Xq6xcjJb2jVM54GHK3t'],['John Legend'],0.0,Once Again,2006-10-24,https://i.scdn.co/image/ab67616d0000b2734f5ac12883643bc626fafd63,5FwI5cOOdRaeEXANAv4dPJ,Heaven,https://p.scdn.co/mp3-preview/b8fd0bf6c9a623f4710ab53d6226dd09551f04d3?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['3ipn9JLAPI5GUEo4y4jcoi'],['Ludacris'],0.0,Battle Of The Sexes (Deluxe),2010-01-01,https://i.scdn.co/image/ab67616d0000b2739bfafd29c34d738803a6a033,1WtTLtofvcjQM3sXSMkDdX,How Low,,
"['3TVXtAsR1Inumwj472S9r4', '1RyvyyTE3xzB2ZywiAwp0i']","['Drake', 'Future']",0.0,What A Time To Be Alive,2015-09-20,https://i.scdn.co/image/ab67616d0000b273d6adfbd3f091d6f2b9af6507,0GR7iJLhj80KD5LkA14ZRn,Digital Dash,,
"['3TVXtAsR1Inumwj472S9r4', '1RyvyyTE3xzB2ZywiAwp0i']","['Drake', 'Future']",1.0,What A Time To Be Alive,2015-09-20,https://i.scdn.co/image/ab67616d0000b273d6adfbd3f091d6f2b9af6507,27GmP9AWRs744SzKcpJsTZ,Jumpman,,
['1HwM5zlC5qNWhJtM00yXzG'],['DMX'],0.0,"Flesh Of My Flesh, Blood Of My Blood",1998,https://i.scdn.co/image/ab67616d0000b273e750d263d1eb76713434d838,740gNyGWKk98gy8nJLhHrv,Slippin',,
"['7c0XG5cIJTrrAgEC3ULPiq', '0hCNtLu0JehylgoiP8L4Gh']","['Ty Dolla $ign', 'Nicki Minaj']",1.0,Featuring Ty Dolla $ign,2020-10-23,https://i.scdn.co/image/ab67616d0000b2739b6cff14d6cdf4b6a2be3a4f,2Kv3JWOzRJsaen5vjmTVJL,Expensive (feat. Nicki Minaj),https://p.scdn.co/mp3-preview/763e77abdfe16577ee4c15af49fe1b79964e80db?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['0A0FS04o6zMoto8OKPsDwY'],['YG'],0.0,STAY DANGEROUS,2018-08-03,https://i.scdn.co/image/ab67616d0000b2739ed0c5a98e2943cf5e8e21cd,78mYKNu21OYcRyWUVrNK6n,TOO COCKY,,
"['0399oiMcmbOzzsYQDNYqxn', '2y9SMcOA7bRA8rGVLViSne', '7zmuMr74dNGqjq74uibncO']","['Problem', 'HBK Gang', 'Kool John']",0.0,"Welcome to Mollywood, Pt. 2",2012-08-20,https://i.scdn.co/image/ab67616d0000b27378ee49236db023fb46852c1b,5FEE9oDR7eUER8aLmBmUnY,Crazy (feat. HBK Gang & Kool John),https://p.scdn.co/mp3-preview/08bf53ba3f72ab718ae5144d0d2bdcc300afe105?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['7oHzn7edwmrYClrPRINkbn'],['Johnny Gill'],0.0,Johnny Gill,1990-01-01,https://i.scdn.co/image/ab67616d0000b273e6aee8182c77183c535302ae,0Z9FRM5zukGVagh8TVSdrI,"My, My, My",,
"['4sbB4Yy6Qig51pKCIKSLw3', '5pnbUBPifNnlusY8kTBivi']","['Jaheim', 'Jadakiss']",0.0,Ghetto Classics,2006-02-14,https://i.scdn.co/image/ab67616d0000b273c42e034729e8caaca48328ad,00uZZeJGXiKrkGaFvnvYRn,Everytime I Think About Her (feat. Jadakiss),https://p.scdn.co/mp3-preview/c7d6239befd7f481e9ac6a70c5f6fa3c44c6cb42?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
